Current Hour,Estudantes,Tempo de espera medio
14:08:15,1727,411.478286045165
14:08:16,1727,411.478286045165
14:08:17,1727,411.478286045165
14:08:18,1727,411.478286045165
14:08:19,1727,411.478286045165
14:08:20,1727,411.478286045165
14:08:21,1727,411.478286045165
14:08:22,1727,411.478286045165
14:08:23,1727,411.478286045165
14:08:24,1727,411.478286045165
14:08:25,1727,411.478286045165
14:08:26,1727,411.478286045165
14:08:27,1727,411.478286045165
14:08:28,1727,411.478286045165
14:08:29,1727,411.478286045165
14:08:30,1727,411.478286045165
14:08:31,1727,411.478286045165
14:08:32,1727,411.478286045165
14:08:33,1727,411.478286045165
14:08:34,1727,411.478286045165
14:08:35,1727,411.478286045165
14:08:36,1727,411.478286045165
